grid_cell,lat_bin,lon_bin,hour,day_of_week,crime_count,n_crime_types,month_mode,is_weekend,risk_level
41.78_-87.79,41.78,-87.79,19,0,1,1,7,0,Low
41.78_-87.79,41.78,-87.79,19,3,3,3,4,0,Medium
41.78_-87.79,41.78,-87.79,19,4,2,2,3,0,Low
41.78_-87.79,41.78,-87.79,20,4,2,2,2,0,Low
41.78_-87.79,41.78,-87.79,20,5,1,1,10,1,Low
41.78_-87.79,41.78,-87.79,21,0,1,1,2,0,Low
41.78_-87.79,41.78,-87.79,21,2,1,1,4,0,Low
41.78_-87.79,41.78,-87.79,21,3,1,1,6,0,Low
41.78_-87.79,41.78,-87.79,21,6,1,1,2,1,Low
41.78_-87.79,41.78,-87.79,22,0,1,1,6,0,Low
41.78_-87.79,41.78,-87.79,22,2,2,2,4,0,Low
41.78_-87.79,41.78,-87.79,22,3,1,1,11,0,Low
41.78_-87.79,41.78,-87.79,22,4,1,1,8,0,Low
41.78_-87.79,41.78,-87.79,22,6,2,2,4,1,Low
41.78_-87.79,41.78,-87.79,23,0,1,1,6,0,Low
41.78_-87.79,41.78,-87.79,23,2,1,1,2,0,Low
41.78_-87.79,41.78,-87.79,23,3,1,1,6,0,Low
41.78_-87.79,41.78,-87.79,23,5,1,1,7,1,Low
41.78_-87.79,41.78,-87.79,23,6,1,1,2,1,Low
41.78_-87.8,41.78,-87.8,0,0,3,3,5,0,Medium
41.78_-87.8,41.78,-87.8,0,3,2,2,5,0,Low
41.78_-87.8,41.78,-87.8,0,5,2,1,3,1,Low
41.78_-87.8,41.78,-87.8,0,6,2,1,4,1,Low
41.78_-87.8,41.78,-87.8,1,6,1,1,8,1,Low
41.78_-87.8,41.78,-87.8,3,3,1,1,2,0,Low
41.78_-87.8,41.78,-87.8,3,4,2,2,7,0,Low
41.78_-87.8,41.78,-87.8,5,3,1,1,2,0,Low
41.78_-87.8,41.78,-87.8,6,3,1,1,5,0,Low
41.78_-87.8,41.78,-87.8,6,4,1,1,5,0,Low
41.78_-87.8,41.78,-87.8,7,0,1,1,12,0,Low
41.78_-87.8,41.78,-87.8,7,1,1,1,3,0,Low
41.78_-87.8,41.78,-87.8,7,4,1,1,5,0,Low
41.78_-87.8,41.78,-87.8,8,2,1,1,8,0,Low
41.78_-87.8,41.78,-87.8,8,3,1,1,7,0,Low
41.78_-87.8,41.78,-87.8,9,0,1,1,12,0,Low
41.78_-87.8,41.78,-87.8,12,1,2,2,7,0,Low
41.78_-87.8,41.78,-87.8,12,2,1,1,5,0,Low
41.78_-87.8,41.78,-87.8,12,5,1,1,5,1,Low
41.78_-87.8,41.78,-87.8,13,5,2,2,3,1,Low
41.78_-87.8,41.78,-87.8,14,3,2,2,4,0,Low
41.78_-87.8,41.78,-87.8,14,5,2,2,5,1,Low
41.78_-87.8,41.78,-87.8,14,6,1,1,3,1,Low
41.78_-87.8,41.78,-87.8,15,1,1,1,7,0,Low
41.78_-87.8,41.78,-87.8,15,2,1,1,4,0,Low
41.78_-87.8,41.78,-87.8,15,3,1,1,10,0,Low
41.78_-87.8,41.78,-87.8,15,5,1,1,9,1,Low
41.78_-87.8,41.78,-87.8,16,4,1,1,5,0,Low
41.78_-87.8,41.78,-87.8,16,5,1,1,4,1,Low
41.78_-87.8,41.78,-87.8,16,6,1,1,6,1,Low
41.78_-87.8,41.78,-87.8,17,0,1,1,6,0,Low
41.78_-87.8,41.78,-87.8,18,1,1,1,4,0,Low
41.78_-87.8,41.78,-87.8,18,2,1,1,4,0,Low
41.78_-87.8,41.78,-87.8,18,5,1,1,10,1,Low
41.78_-87.8,41.78,-87.8,20,0,1,1,8,0,Low
41.78_-87.8,41.78,-87.8,20,2,1,1,10,0,Low
41.78_-87.8,41.78,-87.8,20,3,1,1,5,0,Low
41.78_-87.8,41.78,-87.8,21,2,1,1,6,0,Low
41.78_-87.8,41.78,-87.8,21,3,1,1,7,0,Low
41.78_-87.8,41.78,-87.8,21,6,1,1,2,1,Low
41.78_-87.8,41.78,-87.8,22,4,1,1,9,0,Low
41.79_-87.58,41.79,-87.58,0,1,1,1,10,0,Low
41.79_-87.58,41.79,-87.58,0,3,3,2,2,0,Medium
41.79_-87.58,41.79,-87.58,0,4,4,3,5,0,Medium
41.79_-87.58,41.79,-87.58,0,5,3,3,1,1,Medium
41.79_-87.58,41.79,-87.58,0,6,4,3,3,1,Medium
41.79_-87.58,41.79,-87.58,1,0,4,3,9,0,Medium
41.79_-87.58,41.79,-87.58,1,1,3,2,5,0,Medium
41.79_-87.58,41.79,-87.58,1,2,5,4,7,0,High
41.79_-87.58,41.79,-87.58,1,3,2,2,6,0,Low
41.79_-87.58,41.79,-87.58,1,4,1,1,11,0,Low
41.79_-87.58,41.79,-87.58,1,5,2,2,1,1,Low
41.79_-87.58,41.79,-87.58,1,6,2,1,8,1,Low
41.79_-87.58,41.79,-87.58,2,0,1,1,2,0,Low
41.79_-87.58,41.79,-87.58,2,1,2,2,4,0,Low
41.79_-87.58,41.79,-87.58,2,4,2,2,5,0,Low
41.79_-87.58,41.79,-87.58,2,5,3,3,2,1,Medium
41.79_-87.58,41.79,-87.58,2,6,3,2,2,1,Medium
41.79_-87.58,41.79,-87.58,3,0,2,2,1,0,Low
41.79_-87.58,41.79,-87.58,3,1,1,1,11,0,Low
41.79_-87.58,41.79,-87.58,3,2,1,1,2,0,Low
41.79_-87.58,41.79,-87.58,3,3,1,1,7,0,Low
41.79_-87.58,41.79,-87.58,3,4,6,5,3,0,High
41.79_-87.58,41.79,-87.58,3,5,1,1,8,1,Low
41.79_-87.58,41.79,-87.58,4,0,1,1,7,0,Low
41.79_-87.58,41.79,-87.58,4,1,8,2,1,0,High
41.79_-87.58,41.79,-87.58,4,2,1,1,4,0,Low
41.79_-87.58,41.79,-87.58,4,4,2,2,12,0,Low
41.79_-87.58,41.79,-87.58,4,5,31,3,2,1,High
41.79_-87.58,41.79,-87.58,4,6,1,1,5,1,Low
41.79_-87.58,41.79,-87.58,5,0,1,1,7,0,Low
41.79_-87.58,41.79,-87.58,6,0,1,1,4,0,Low
41.79_-87.58,41.79,-87.58,6,1,1,1,5,0,Low
41.79_-87.58,41.79,-87.58,6,3,1,1,6,0,Low
41.79_-87.58,41.79,-87.58,6,4,1,1,2,0,Low
41.79_-87.58,41.79,-87.58,6,5,1,1,2,1,Low
41.79_-87.58,41.79,-87.58,7,0,1,1,2,0,Low
41.79_-87.58,41.79,-87.58,7,1,1,1,2,0,Low
41.79_-87.58,41.79,-87.58,7,2,2,2,5,0,Low
41.79_-87.58,41.79,-87.58,7,3,1,1,3,0,Low
41.79_-87.58,41.79,-87.58,7,4,1,1,8,0,Low
41.79_-87.58,41.79,-87.58,7,6,2,2,2,1,Low
41.79_-87.58,41.79,-87.58,8,0,4,4,4,0,Medium
41.79_-87.58,41.79,-87.58,8,1,2,2,2,0,Low
41.79_-87.58,41.79,-87.58,8,2,3,2,1,0,Medium
41.79_-87.58,41.79,-87.58,8,3,1,1,7,0,Low
41.79_-87.58,41.79,-87.58,8,4,1,1,10,0,Low
41.79_-87.58,41.79,-87.58,8,5,2,2,9,1,Low
41.79_-87.58,41.79,-87.58,8,6,2,2,4,1,Low
41.79_-87.58,41.79,-87.58,9,0,3,1,3,0,Medium
41.79_-87.58,41.79,-87.58,9,1,2,2,9,0,Low
41.79_-87.58,41.79,-87.58,9,2,3,2,1,0,Medium
41.79_-87.58,41.79,-87.58,9,3,5,3,4,0,High
41.79_-87.58,41.79,-87.58,9,4,4,3,5,0,Medium
41.79_-87.58,41.79,-87.58,9,6,1,1,3,1,Low
41.79_-87.58,41.79,-87.58,10,0,5,4,4,0,High
41.79_-87.58,41.79,-87.58,10,1,4,3,1,0,Medium
41.79_-87.58,41.79,-87.58,10,2,6,4,5,0,High
41.79_-87.58,41.79,-87.58,10,3,1,1,7,0,Low
41.79_-87.58,41.79,-87.58,10,4,2,1,5,0,Low
41.79_-87.58,41.79,-87.58,10,5,2,2,4,1,Low
41.79_-87.58,41.79,-87.58,10,6,1,1,5,1,Low
41.79_-87.58,41.79,-87.58,11,0,1,1,10,0,Low
41.79_-87.58,41.79,-87.58,11,1,3,2,2,0,Medium
41.79_-87.58,41.79,-87.58,11,2,4,3,2,0,Medium
41.79_-87.58,41.79,-87.58,11,3,4,3,3,0,Medium
41.79_-87.58,41.79,-87.58,11,4,1,1,4,0,Low
41.79_-87.58,41.79,-87.58,11,6,1,1,5,1,Low
41.79_-87.58,41.79,-87.58,12,0,8,4,12,0,High
41.79_-87.58,41.79,-87.58,12,1,5,3,4,0,High
41.79_-87.58,41.79,-87.58,12,2,2,2,4,0,Low
41.79_-87.58,41.79,-87.58,12,3,2,1,4,0,Low
41.79_-87.58,41.79,-87.58,12,4,1,1,3,0,Low
41.79_-87.58,41.79,-87.58,12,5,3,3,10,1,Medium
41.79_-87.58,41.79,-87.58,12,6,2,2,4,1,Low
41.79_-87.58,41.79,-87.58,13,0,3,3,12,0,Medium
41.79_-87.58,41.79,-87.58,13,1,5,2,8,0,High
41.79_-87.58,41.79,-87.58,13,2,1,1,10,0,Low
41.79_-87.58,41.79,-87.58,13,3,4,2,3,0,Medium
41.79_-87.58,41.79,-87.58,13,4,4,4,4,0,Medium
41.79_-87.58,41.79,-87.58,13,5,3,3,3,1,Medium
41.79_-87.58,41.79,-87.58,13,6,3,3,3,1,Medium
41.79_-87.58,41.79,-87.58,14,0,3,2,2,0,Medium
41.79_-87.58,41.79,-87.58,14,1,1,1,9,0,Low
41.79_-87.58,41.79,-87.58,14,2,5,3,3,0,High
41.79_-87.58,41.79,-87.58,14,3,3,2,4,0,Medium
41.79_-87.58,41.79,-87.58,14,4,9,5,2,0,High
41.79_-87.58,41.79,-87.58,14,5,3,3,1,1,Medium
41.79_-87.58,41.79,-87.58,14,6,2,2,2,1,Low
41.79_-87.58,41.79,-87.58,15,0,4,4,4,0,Medium
41.79_-87.58,41.79,-87.58,15,1,2,2,3,0,Low
41.79_-87.58,41.79,-87.58,15,2,2,2,5,0,Low
41.79_-87.58,41.79,-87.58,15,3,7,4,3,0,High
41.79_-87.58,41.79,-87.58,15,4,1,1,4,0,Low
41.79_-87.58,41.79,-87.58,15,5,3,2,2,1,Medium
41.79_-87.58,41.79,-87.58,15,6,1,1,3,1,Low
41.79_-87.58,41.79,-87.58,16,0,3,3,1,0,Medium
41.79_-87.58,41.79,-87.58,16,1,5,4,3,0,High
41.79_-87.58,41.79,-87.58,16,2,5,4,1,0,High
41.79_-87.58,41.79,-87.58,16,3,2,1,3,0,Low
41.79_-87.58,41.79,-87.58,16,4,1,1,10,0,Low
41.79_-87.58,41.79,-87.58,16,5,1,1,1,1,Low
41.79_-87.58,41.79,-87.58,17,0,1,1,7,0,Low
41.79_-87.58,41.79,-87.58,17,1,2,2,2,0,Low
41.79_-87.58,41.79,-87.58,17,2,1,1,3,0,Low
41.79_-87.58,41.79,-87.58,17,3,4,4,2,0,Medium
41.79_-87.58,41.79,-87.58,17,4,6,4,2,0,High
41.79_-87.58,41.79,-87.58,17,5,9,5,4,1,High
41.79_-87.58,41.79,-87.58,17,6,3,3,3,1,Medium
41.79_-87.58,41.79,-87.58,18,0,4,4,4,0,Medium
41.79_-87.58,41.79,-87.58,18,1,4,2,3,0,Medium
41.79_-87.58,41.79,-87.58,18,2,1,1,4,0,Low
41.79_-87.58,41.79,-87.58,18,3,2,2,7,0,Low
41.79_-87.58,41.79,-87.58,18,4,1,1,7,0,Low
41.79_-87.58,41.79,-87.58,18,5,1,1,5,1,Low
41.79_-87.58,41.79,-87.58,18,6,3,3,5,1,Medium
41.79_-87.58,41.79,-87.58,19,0,2,2,3,0,Low
41.79_-87.58,41.79,-87.58,19,1,1,1,2,0,Low
41.79_-87.58,41.79,-87.58,19,2,4,3,3,0,Medium
41.79_-87.58,41.79,-87.58,19,3,5,5,7,0,High
41.79_-87.58,41.79,-87.58,19,5,1,1,3,1,Low
41.79_-87.58,41.79,-87.58,19,6,4,4,2,1,Medium
41.79_-87.58,41.79,-87.58,20,0,2,2,2,0,Low
41.79_-87.58,41.79,-87.58,20,1,2,2,4,0,Low
41.79_-87.58,41.79,-87.58,20,2,1,1,4,0,Low
41.79_-87.58,41.79,-87.58,20,4,4,3,4,0,Medium
41.79_-87.58,41.79,-87.58,20,5,4,3,6,1,Medium
41.79_-87.58,41.79,-87.58,20,6,2,2,8,1,Low
41.79_-87.58,41.79,-87.58,21,0,3,3,3,0,Medium
41.79_-87.58,41.79,-87.58,21,1,1,1,2,0,Low
41.79_-87.58,41.79,-87.58,21,2,7,6,2,0,High
41.79_-87.58,41.79,-87.58,21,3,1,1,8,0,Low
41.79_-87.58,41.79,-87.58,21,4,3,3,9,0,Medium
41.79_-87.58,41.79,-87.58,21,5,2,2,3,1,Low
41.79_-87.58,41.79,-87.58,21,6,2,2,11,1,Low
41.79_-87.58,41.79,-87.58,22,1,1,1,9,0,Low
41.79_-87.58,41.79,-87.58,22,2,3,2,3,0,Medium
41.79_-87.58,41.79,-87.58,22,4,3,3,3,0,Medium
41.79_-87.58,41.79,-87.58,22,5,3,3,2,1,Medium
41.79_-87.58,41.79,-87.58,22,6,3,3,5,1,Medium
41.79_-87.58,41.79,-87.58,23,1,2,2,4,0,Low
41.79_-87.58,41.79,-87.58,23,2,1,1,6,0,Low
41.79_-87.58,41.79,-87.58,23,3,1,1,9,0,Low
41.79_-87.58,41.79,-87.58,23,4,2,1,2,0,Low
41.79_-87.58,41.79,-87.58,23,5,4,4,4,1,Medium
41.79_-87.58,41.79,-87.58,23,6,2,2,6,1,Low
41.79_-87.59,41.79,-87.59,0,0,1,1,3,0,Low
41.79_-87.59,41.79,-87.59,0,1,3,2,9,0,Medium
41.79_-87.59,41.79,-87.59,0,2,3,2,1,0,Medium
41.79_-87.59,41.79,-87.59,0,3,5,4,2,0,High
41.79_-87.59,41.79,-87.59,0,4,2,2,6,0,Low
41.79_-87.59,41.79,-87.59,0,5,6,3,2,1,High
41.79_-87.59,41.79,-87.59,0,6,2,2,3,1,Low
41.79_-87.59,41.79,-87.59,1,0,2,1,5,0,Low
41.79_-87.59,41.79,-87.59,1,3,1,1,4,0,Low
41.79_-87.59,41.79,-87.59,1,4,1,1,3,0,Low
41.79_-87.59,41.79,-87.59,1,6,2,2,3,1,Low
41.79_-87.59,41.79,-87.59,2,0,2,2,1,0,Low
41.79_-87.59,41.79,-87.59,2,1,1,1,4,0,Low
41.79_-87.59,41.79,-87.59,2,3,1,1,10,0,Low
41.79_-87.59,41.79,-87.59,2,4,2,2,7,0,Low
41.79_-87.59,41.79,-87.59,2,5,1,1,8,1,Low
41.79_-87.59,41.79,-87.59,2,6,1,1,4,1,Low
41.79_-87.59,41.79,-87.59,3,3,2,2,1,0,Low
41.79_-87.59,41.79,-87.59,3,4,1,1,2,0,Low
41.79_-87.59,41.79,-87.59,3,5,3,2,8,1,Medium
41.79_-87.59,41.79,-87.59,4,0,1,1,4,0,Low
41.79_-87.59,41.79,-87.59,4,2,2,1,5,0,Low
41.79_-87.59,41.79,-87.59,4,5,1,1,2,1,Low
41.79_-87.59,41.79,-87.59,5,0,1,1,6,0,Low
41.79_-87.59,41.79,-87.59,5,1,1,1,10,0,Low
41.79_-87.59,41.79,-87.59,5,3,1,1,4,0,Low
41.79_-87.59,41.79,-87.59,5,4,2,2,6,0,Low
41.79_-87.59,41.79,-87.59,5,5,2,2,9,1,Low
41.79_-87.59,41.79,-87.59,5,6,3,3,2,1,Medium
41.79_-87.59,41.79,-87.59,6,0,2,2,3,0,Low
41.79_-87.59,41.79,-87.59,6,1,3,3,9,0,Medium
41.79_-87.59,41.79,-87.59,6,2,3,3,4,0,Medium
41.79_-87.59,41.79,-87.59,6,3,3,2,4,0,Medium
41.79_-87.59,41.79,-87.59,6,4,1,1,12,0,Low
41.79_-87.59,41.79,-87.59,6,5,1,1,8,1,Low
41.79_-87.59,41.79,-87.59,6,6,2,2,1,1,Low
41.79_-87.59,41.79,-87.59,7,0,2,2,3,0,Low
41.79_-87.59,41.79,-87.59,7,1,2,2,2,0,Low
41.79_-87.59,41.79,-87.59,7,3,3,2,5,0,Medium
41.79_-87.59,41.79,-87.59,7,4,3,3,1,0,Medium
41.79_-87.59,41.79,-87.59,7,5,2,2,3,1,Low
41.79_-87.59,41.79,-87.59,7,6,1,1,4,1,Low
41.79_-87.59,41.79,-87.59,8,0,3,2,1,0,Medium
41.79_-87.59,41.79,-87.59,8,1,2,2,4,0,Low
41.79_-87.59,41.79,-87.59,8,2,1,1,8,0,Low
41.79_-87.59,41.79,-87.59,8,3,5,2,2,0,High
41.79_-87.59,41.79,-87.59,8,4,2,2,2,0,Low
41.79_-87.59,41.79,-87.59,9,0,3,2,4,0,Medium
41.79_-87.59,41.79,-87.59,9,1,3,3,1,0,Medium
41.79_-87.59,41.79,-87.59,9,2,2,2,6,0,Low
41.79_-87.59,41.79,-87.59,9,3,2,2,10,0,Low
41.79_-87.59,41.79,-87.59,9,4,1,1,12,0,Low
41.79_-87.59,41.79,-87.59,9,5,3,3,3,1,Medium
41.79_-87.59,41.79,-87.59,9,6,2,1,3,1,Low
41.79_-87.59,41.79,-87.59,10,0,4,3,3,0,Medium
41.79_-87.59,41.79,-87.59,10,1,4,4,11,0,Medium
41.79_-87.59,41.79,-87.59,10,2,2,2,7,0,Low
41.79_-87.59,41.79,-87.59,10,4,1,1,12,0,Low
41.79_-87.59,41.79,-87.59,10,5,7,4,2,1,High
41.79_-87.59,41.79,-87.59,11,0,4,3,3,0,Medium
41.79_-87.59,41.79,-87.59,11,1,4,4,1,0,Medium
41.79_-87.59,41.79,-87.59,11,2,2,2,1,0,Low
41.79_-87.59,41.79,-87.59,11,3,1,1,11,0,Low
41.79_-87.59,41.79,-87.59,11,4,2,2,2,0,Low
41.79_-87.59,41.79,-87.59,11,5,1,1,1,1,Low
41.79_-87.59,41.79,-87.59,11,6,2,2,4,1,Low
41.79_-87.59,41.79,-87.59,12,0,2,1,2,0,Low
41.79_-87.59,41.79,-87.59,12,1,3,2,2,0,Medium
41.79_-87.59,41.79,-87.59,12,2,4,3,8,0,Medium
41.79_-87.59,41.79,-87.59,12,3,5,2,1,0,High
41.79_-87.59,41.79,-87.59,12,4,3,3,1,0,Medium
41.79_-87.59,41.79,-87.59,12,5,3,3,5,1,Medium
41.79_-87.59,41.79,-87.59,12,6,3,2,6,1,Medium
41.79_-87.59,41.79,-87.59,13,1,3,2,5,0,Medium
41.79_-87.59,41.79,-87.59,13,2,3,3,1,0,Medium
41.79_-87.59,41.79,-87.59,13,3,2,2,2,0,Low
41.79_-87.59,41.79,-87.59,13,4,5,2,3,0,High
41.79_-87.59,41.79,-87.59,13,5,2,2,7,1,Low
41.79_-87.59,41.79,-87.59,14,0,4,3,3,0,Medium
41.79_-87.59,41.79,-87.59,14,1,5,5,1,0,High
41.79_-87.59,41.79,-87.59,14,2,1,1,4,0,Low
41.79_-87.59,41.79,-87.59,14,3,3,2,3,0,Medium
41.79_-87.59,41.79,-87.59,14,4,2,2,9,0,Low
41.79_-87.59,41.79,-87.59,14,5,4,2,1,1,Medium
41.79_-87.59,41.79,-87.59,14,6,3,2,2,1,Medium
41.79_-87.59,41.79,-87.59,15,0,2,2,4,0,Low
41.79_-87.59,41.79,-87.59,15,1,1,1,1,0,Low
41.79_-87.59,41.79,-87.59,15,2,2,2,4,0,Low
41.79_-87.59,41.79,-87.59,15,3,2,2,1,0,Low
41.79_-87.59,41.79,-87.59,15,4,3,3,1,0,Medium
41.79_-87.59,41.79,-87.59,15,5,2,1,5,1,Low
41.79_-87.59,41.79,-87.59,16,0,4,2,3,0,Medium
41.79_-87.59,41.79,-87.59,16,1,4,3,2,0,Medium
41.79_-87.59,41.79,-87.59,16,2,4,4,7,0,Medium
41.79_-87.59,41.79,-87.59,16,3,2,2,3,0,Low
41.79_-87.59,41.79,-87.59,16,4,4,3,11,0,Medium
41.79_-87.59,41.79,-87.59,16,5,5,3,11,1,High
41.79_-87.59,41.79,-87.59,16,6,1,1,5,1,Low
41.79_-87.59,41.79,-87.59,17,0,3,3,2,0,Medium
41.79_-87.59,41.79,-87.59,17,1,1,1,8,0,Low
41.79_-87.59,41.79,-87.59,17,2,2,1,3,0,Low
41.79_-87.59,41.79,-87.59,17,3,2,2,2,0,Low
41.79_-87.59,41.79,-87.59,17,4,2,1,3,0,Low
41.79_-87.59,41.79,-87.59,17,5,3,3,3,1,Medium
41.79_-87.59,41.79,-87.59,17,6,1,1,3,1,Low
41.79_-87.59,41.79,-87.59,18,0,5,3,4,0,High
41.79_-87.59,41.79,-87.59,18,1,3,2,2,0,Medium
41.79_-87.59,41.79,-87.59,18,2,3,3,8,0,Medium
41.79_-87.59,41.79,-87.59,18,3,4,3,7,0,Medium
41.79_-87.59,41.79,-87.59,18,4,4,2,1,0,Medium
41.79_-87.59,41.79,-87.59,18,5,1,1,4,1,Low
41.79_-87.59,41.79,-87.59,18,6,2,1,4,1,Low
41.79_-87.59,41.79,-87.59,19,0,2,2,3,0,Low
41.79_-87.59,41.79,-87.59,19,2,2,2,8,0,Low
41.79_-87.59,41.79,-87.59,19,3,2,2,4,0,Low
41.79_-87.59,41.79,-87.59,19,4,2,2,4,0,Low
41.79_-87.59,41.79,-87.59,19,5,3,3,7,1,Medium
41.79_-87.59,41.79,-87.59,19,6,2,1,7,1,Low
41.79_-87.59,41.79,-87.59,20,0,2,1,3,0,Low
41.79_-87.59,41.79,-87.59,20,1,1,1,7,0,Low
41.79_-87.59,41.79,-87.59,20,3,1,1,8,0,Low
41.79_-87.59,41.79,-87.59,20,4,2,2,8,0,Low
41.79_-87.59,41.79,-87.59,20,5,3,2,4,1,Medium
41.79_-87.59,41.79,-87.59,20,6,3,1,4,1,Medium
41.79_-87.59,41.79,-87.59,21,0,1,1,5,0,Low
41.79_-87.59,41.79,-87.59,21,4,5,3,11,0,High
41.79_-87.59,41.79,-87.59,21,5,3,2,1,1,Medium
41.79_-87.59,41.79,-87.59,21,6,4,3,5,1,Medium
41.79_-87.59,41.79,-87.59,22,0,2,2,2,0,Low
41.79_-87.59,41.79,-87.59,22,1,3,3,4,0,Medium
41.79_-87.59,41.79,-87.59,22,2,2,2,6,0,Low
41.79_-87.59,41.79,-87.59,22,3,1,1,2,0,Low
41.79_-87.59,41.79,-87.59,22,4,4,4,10,0,Medium
41.79_-87.59,41.79,-87.59,22,5,3,3,5,1,Medium
41.79_-87.59,41.79,-87.59,22,6,1,1,2,1,Low
41.79_-87.59,41.79,-87.59,23,0,2,2,9,0,Low
41.79_-87.59,41.79,-87.59,23,1,2,2,6,0,Low
41.79_-87.59,41.79,-87.59,23,2,1,1,7,0,Low
41.79_-87.59,41.79,-87.59,23,3,1,1,4,0,Low
41.79_-87.59,41.79,-87.59,23,4,3,3,2,0,Medium
41.79_-87.59,41.79,-87.59,23,5,2,2,5,1,Low
41.79_-87.6,41.79,-87.6,0,0,2,1,7,0,Low
41.79_-87.6,41.79,-87.6,0,1,2,1,9,0,Low
41.79_-87.6,41.79,-87.6,0,2,2,2,3,0,Low
41.79_-87.6,41.79,-87.6,0,3,1,1,8,0,Low
41.79_-87.6,41.79,-87.6,0,4,3,2,2,0,Medium
41.79_-87.6,41.79,-87.6,0,5,7,5,3,1,High
41.79_-87.6,41.79,-87.6,0,6,3,2,1,1,Medium
41.79_-87.6,41.79,-87.6,1,1,1,1,4,0,Low
41.79_-87.6,41.79,-87.6,1,2,1,1,5,0,Low
41.79_-87.6,41.79,-87.6,1,3,1,1,10,0,Low
41.79_-87.6,41.79,-87.6,1,5,1,1,3,1,Low
41.79_-87.6,41.79,-87.6,1,6,1,1,2,1,Low
41.79_-87.6,41.79,-87.6,2,1,1,1,11,0,Low
41.79_-87.6,41.79,-87.6,2,5,2,1,7,1,Low
41.79_-87.6,41.79,-87.6,2,6,2,2,8,1,Low
41.79_-87.6,41.79,-87.6,3,2,1,1,2,0,Low
41.79_-87.6,41.79,-87.6,3,4,2,1,4,0,Low
41.79_-87.6,41.79,-87.6,3,6,1,1,3,1,Low
41.79_-87.6,41.79,-87.6,5,0,1,1,5,0,Low
41.79_-87.6,41.79,-87.6,5,3,1,1,7,0,Low
41.79_-87.6,41.79,-87.6,5,4,1,1,6,0,Low
41.79_-87.6,41.79,-87.6,5,5,2,1,3,1,Low
41.79_-87.6,41.79,-87.6,6,0,1,1,10,0,Low
41.79_-87.6,41.79,-87.6,6,2,1,1,7,0,Low
41.79_-87.6,41.79,-87.6,6,3,1,1,5,0,Low
41.79_-87.6,41.79,-87.6,6,4,1,1,11,0,Low
41.79_-87.6,41.79,-87.6,6,5,1,1,11,1,Low
41.79_-87.6,41.79,-87.6,7,0,3,3,3,0,Medium
41.79_-87.6,41.79,-87.6,7,1,1,1,3,0,Low
41.79_-87.6,41.79,-87.6,7,2,1,1,2,0,Low
41.79_-87.6,41.79,-87.6,7,5,1,1,12,1,Low
41.79_-87.6,41.79,-87.6,7,6,1,1,12,1,Low
41.79_-87.6,41.79,-87.6,8,0,2,2,2,0,Low
41.79_-87.6,41.79,-87.6,8,2,1,1,9,0,Low
41.79_-87.6,41.79,-87.6,8,3,2,2,6,0,Low
41.79_-87.6,41.79,-87.6,8,6,2,2,2,1,Low
41.79_-87.6,41.79,-87.6,9,0,3,2,12,0,Medium
41.79_-87.6,41.79,-87.6,9,2,2,2,8,0,Low
41.79_-87.6,41.79,-87.6,9,4,4,3,1,0,Medium
41.79_-87.6,41.79,-87.6,9,5,2,2,3,1,Low
41.79_-87.6,41.79,-87.6,10,0,1,1,4,0,Low
41.79_-87.6,41.79,-87.6,10,1,2,2,1,0,Low
41.79_-87.6,41.79,-87.6,10,2,4,3,3,0,Medium
41.79_-87.6,41.79,-87.6,10,3,1,1,2,0,Low
41.79_-87.6,41.79,-87.6,10,4,1,1,10,0,Low
41.79_-87.6,41.79,-87.6,10,5,1,1,3,1,Low
41.79_-87.6,41.79,-87.6,11,0,4,2,3,0,Medium
41.79_-87.6,41.79,-87.6,11,2,1,1,2,0,Low
41.79_-87.6,41.79,-87.6,11,3,1,1,6,0,Low
41.79_-87.6,41.79,-87.6,11,4,2,2,4,0,Low
41.79_-87.6,41.79,-87.6,11,6,1,1,11,1,Low
41.79_-87.6,41.79,-87.6,12,0,1,1,9,0,Low
41.79_-87.6,41.79,-87.6,12,1,2,2,6,0,Low
41.79_-87.6,41.79,-87.6,12,2,5,4,2,0,High
41.79_-87.6,41.79,-87.6,12,3,2,2,2,0,Low
41.79_-87.6,41.79,-87.6,12,4,3,3,4,0,Medium
41.79_-87.6,41.79,-87.6,12,5,3,3,6,1,Medium
41.79_-87.6,41.79,-87.6,12,6,1,1,8,1,Low
41.79_-87.6,41.79,-87.6,13,0,2,2,4,0,Low
41.79_-87.6,41.79,-87.6,13,1,2,2,2,0,Low
41.79_-87.6,41.79,-87.6,13,2,1,1,8,0,Low
41.79_-87.6,41.79,-87.6,13,5,1,1,3,1,Low
41.79_-87.6,41.79,-87.6,13,6,3,3,7,1,Medium
41.79_-87.6,41.79,-87.6,14,1,1,1,2,0,Low
41.79_-87.6,41.79,-87.6,14,2,3,2,1,0,Medium
41.79_-87.6,41.79,-87.6,14,3,4,3,4,0,Medium
41.79_-87.6,41.79,-87.6,15,0,2,2,2,0,Low
41.79_-87.6,41.79,-87.6,15,1,1,1,3,0,Low
41.79_-87.6,41.79,-87.6,15,2,2,2,2,0,Low
41.79_-87.6,41.79,-87.6,15,3,1,1,3,0,Low
41.79_-87.6,41.79,-87.6,16,0,1,1,10,0,Low
41.79_-87.6,41.79,-87.6,16,1,1,1,5,0,Low
41.79_-87.6,41.79,-87.6,16,2,3,3,3,0,Medium
41.79_-87.6,41.79,-87.6,16,4,1,1,6,0,Low
